Row_No,DBMS,IM,CF,MG,RAM_Size,Gen,GM,IC,DB_Size,QNo,AGG,SQ,NumJoins,NumFTAtts,NumAllAtts,NumAllTbl,NumDsTbl,CW,OB,HDT,DHT,PF,NumIK,KT,KU,ET,ETN,OV
1214,PG-Strom,F,F,F,64,2080ti,11,-,8,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,832934.79,825593.7300000001,21748,155,197249.0,,6875951,7586.427,6.9814
1215,PG-Strom,F,F,F,64,2080ti,11,-,8,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,864135.8300000001,880164.61,26317,161,227541.55,,9514268,10396.066,7.28389
1216,PG-Strom,F,F,F,64,2080ti,11,-,8,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,867970.3500000001,853259.25,25761,156,296039.86,,9466400,10165.07,6.69899
1217,PG-Strom,F,F,F,64,2080ti,11,-,8,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,841798.85,859449.56,17988,154,274548.9,,5270422,5740.682,6.57513
1218,PG-Strom,F,F,F,64,2080ti,11,-,8,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,206072.41,180374.69999999998,4985,64,61025.56,,1238729,1700.885,7.84573
1219,PG-Strom,F,F,F,64,2080ti,11,-,8,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,805864.47,913667.54,9316,189,145623.83,,6469744,7353.198,7.73121
1220,PG-Strom,F,F,F,64,2080ti,11,-,8,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,687234.42,770965.42,19931,139,86498.13,,6078446,6903.904,8.24338
1221,PG-Strom,F,F,F,64,2080ti,11,-,8,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,665524.6,741477.17,23417,127,270754.9,,3491860,4149.003,6.40822
1222,PG-Strom,F,F,F,64,2080ti,11,-,8,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,131380.44,131824.05,3682,25,35796.979999999996,,3401732,3715.322,6.64546
1223,PG-Strom,F,F,F,64,2080ti,11,-,8,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,1356820.0,1387000,60202,624,730683.12,,14621502,15572.507,8.43152
1224,PG-Strom,F,F,F,64,2080ti,11,-,8,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,666572.4400000001,768340.6,6780,130,185801.00999999998,,6382498,7055.763,7.27309
1225,PG-Strom,F,F,F,64,2080ti,11,-,8,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,err,
1226,PG-Strom,F,F,F,64,2080ti,11,-,8,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,31325.96,23015.78,606,6,5432.9,,3459371,3833.707,5.41277
1227,PG-Strom,F,F,F,64,2080ti,11,-,16,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,1347840.0,1338160,50664,991,3112170.0,,6905495,7194.718,6.42174
1228,PG-Strom,F,F,F,64,2080ti,11,-,16,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,265088.7,247488.96,9261,62,124239.8,,8454803,8969.111,8.25327
1229,PG-Strom,F,F,F,64,2080ti,11,-,16,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,1681410.0,1727560,45808,314,318248.17000000004,,8328035,8869.246,7.98777
1230,PG-Strom,F,F,F,64,2080ti,11,-,16,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,311228.22000000003,346490.48,7777,59,37695.69,,2675187,3357.599,5.36421
1231,PG-Strom,F,F,F,64,2080ti,11,-,16,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,,,,,,,,-,
1232,PG-Strom,F,F,F,64,2080ti,11,-,16,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,1322400.0,1326050,22063,499,651815.44,,5239869,6007.934,6.21905
1233,PG-Strom,F,F,F,64,2080ti,11,-,16,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,1688160.0,1703910,45042,316,486450.13999999996,,13370394,14625.642,7.88269
1234,PG-Strom,F,F,F,64,2080ti,11,-,16,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,,,,,,,,err,
1235,PG-Strom,F,F,F,64,2080ti,11,-,16,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,1758080.0,1777370,50528,315,592675.45,,20808430,21955.171,7.80929
1236,PG-Strom,F,F,F,64,2080ti,11,-,16,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,1673660.0,1737060,41418,305,393825.31,,10157444,10920.886,7.11294
1237,PG-Strom,F,F,F,64,2080ti,11,-,16,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,403151.8,386809.84,9628,119,95674.81999999999,,2219895,2785.599,8.00033
1238,PG-Strom,F,F,F,64,2080ti,11,-,16,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,1602290.0,1843260,17718,366,273663.19,,12490931,13978.728,7.50622
1239,PG-Strom,F,F,F,64,2080ti,11,-,16,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,1350680.0,1557960,39230,270,164873.4,,11845601,13173.269,8.76028
1240,PG-Strom,F,F,F,64,2080ti,11,-,16,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,1314710.0,1486420,46367,250,534774.35,,6701987,7674.24,6.4333
1241,PG-Strom,F,F,F,64,2080ti,11,-,16,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,258519.12,264442.85000000003,7376,47,72031.65,,6753964,7185.704,6.63915
1242,PG-Strom,F,F,F,64,2080ti,11,-,16,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,1344420.0,1406850,73028,994,840818.7799999999,,17078240,17964.533,8.00493
1243,PG-Strom,F,F,F,64,2080ti,11,-,16,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,1343630.0,1549690,13271,257,382143.93,,12417206,13660.506,7.58932
1244,PG-Strom,F,F,F,64,2080ti,11,-,16,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,err,
1245,PG-Strom,F,F,F,64,2080ti,11,-,16,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,54062.85,46171.25,1028,10,7919.13,,7207314,7599.208,5.40043
1246,PG-Strom,F,F,F,64,2080ti,11,-,32,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,2680350.0,2721830,98227,1975,6146550.0,,13197836,12743.142,6.21207
1247,PG-Strom,F,F,F,64,2080ti,11,-,32,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,516919.89999999997,510685.62,18507,117,243598.08000000002,,18991693,19220.958,7.97546
1248,PG-Strom,F,F,F,64,2080ti,11,-,32,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,3331640.0,3422300,82412,622,1090020.0,,16502417.000000002,17614.394,7.39434
1249,PG-Strom,F,F,F,64,2080ti,11,-,32,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,608509.95,684965.48,13145,115,169919.87,,6422131,7407.336,5.38585
1250,PG-Strom,F,F,F,64,2080ti,11,-,32,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,,,,,,,,-,
1251,PG-Strom,F,F,F,64,2080ti,11,-,32,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,2643660.0,2678180,47401,991,1256570.0,,10371887,10969.08,6.54388
1252,PG-Strom,F,F,F,64,2080ti,11,-,32,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,3360830.0,3434900,97503,624,872611.76,,25788212,27847.437,8.95853
1253,PG-Strom,F,F,F,64,2080ti,11,-,32,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,,,,,,,,err,
1254,PG-Strom,F,F,F,64,2080ti,11,-,32,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,4014500.0,4051940,137974,701,1573580.0,,34442150,36840.616,9.25796
1255,PG-Strom,F,F,F,64,2080ti,11,-,32,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,3334010.0,3463870,68498,607,1326670.0,,20442699,21624.416,6.78939
1256,PG-Strom,F,F,F,64,2080ti,11,-,32,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,808965.0900000001,800625.59,19316,230,164621.21,,3895582,4643.746,7.98925
1257,PG-Strom,F,F,F,64,2080ti,11,-,32,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,3185860.0,3698920,34943,722,587760.2799999999,,24489677,26859.36,7.58081
1258,PG-Strom,F,F,F,64,2080ti,11,-,32,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,2665130.0,3142360,77580,532,327914.43,,22902571,25275.294,7.97264
1259,PG-Strom,F,F,F,64,2080ti,11,-,32,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,2617090.0,2946810,83120,495,1490470.0,,13070436,14283.745,6.51917
1260,PG-Strom,F,F,F,64,2080ti,11,-,32,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,516864.31000000006,529687.27,15751,93,143938.13,,13249553,14006.014,7.84581
1261,PG-Strom,F,F,F,64,2080ti,11,-,32,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,,,,,,,,err,
1262,PG-Strom,F,F,F,64,2080ti,11,-,32,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,2673020.0,3111300,26258,511,744875.32,,24027390,26347.818,7.33571
1263,PG-Strom,F,F,F,64,2080ti,11,-,32,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,err,
1264,PG-Strom,F,F,F,64,2080ti,11,-,32,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,91981.62999999999,92599.27,1788,17,15392.279999999999,,14861381,15216.982,5.57326
1265,PG-Strom,F,F,F,64,2080ti,11,-,64,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,5280440.0,5498970,209452,3941,12719760.0,,67518174,62370.738,5.93162
1266,PG-Strom,F,F,F,64,2080ti,11,-,64,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,1029640.0000000001,1036640.0000000001,36221,221,463439.7,,38026236,38798.704,8.12109
1267,PG-Strom,F,F,F,64,2080ti,11,-,64,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,6618550.0,7002480,164006,1242,2509600.0,,63348755,63626.964,7.43741
1268,PG-Strom,F,F,F,64,2080ti,11,-,64,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,1190980.0,1378900,30747,227,108861.33,,90060891,88537.448,5.39724
1269,PG-Strom,F,F,F,64,2080ti,11,-,64,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,,,,,,,,-,
1270,PG-Strom,F,F,F,64,2080ti,11,-,64,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,5217000.0,5494070,101459,1973,2622500.0,,48190704,51957.028,6.58197
1271,PG-Strom,F,F,F,64,2080ti,11,-,64,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,6685740.0,6922090,194185,1243,1982530.0,,74544045,74831.962,8.56426
1272,PG-Strom,F,F,F,64,2080ti,11,-,64,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,6817310.0,7206180,168548,1278,2432480.0,,62663008,60815.36,9.6392
1273,PG-Strom,F,F,F,64,2080ti,11,-,64,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,8000160.0,8277150,275559,1395,3244730.0,,91559853,94101.184,9.34451
1274,PG-Strom,F,F,F,64,2080ti,11,-,64,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,6710960.0,7190040,165083,1242,2933340.0,,68067146,67454.939,8.80449
1275,PG-Strom,F,F,F,64,2080ti,11,-,64,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,1610350.0,1634150,38074,454,328201.92,,7781243,8427.207,10.01849
1276,PG-Strom,F,F,F,64,2080ti,11,-,64,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,6353060.0,7416610,71630,1442,1059830.0,,62591337,65611.724,9.25617
1277,PG-Strom,F,F,F,64,2080ti,11,-,64,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,5338370.0,6284520,159222,1058,661421.96,,59941871,63008.072,8.00717
1278,PG-Strom,F,F,F,64,2080ti,11,-,64,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,5241620.0,6196430,207583,989,1313500.0,,50461279,48018.009,7.17804
1279,PG-Strom,F,F,F,64,2080ti,11,-,64,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,1037800.0,1069920,30972,185,297343.1,,27116503,28903.203,7.8638
1280,PG-Strom,F,F,F,64,2080ti,11,-,64,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,5336610.0,6235640,52499,1020,1456160.0,,63066797,65289.059,8.52507
1281,PG-Strom,F,F,F,64,2080ti,11,-,64,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,173770.49,184014.90000000002,3764,32,41572.7,,30093153,30749.019,6.15636
1282,PG-Strom,F,F,F,64,2080ti,11,-,128,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,10564930.0,10970630,366434,7871,25403670.0,,127635656,114163.21,7.21881
1283,PG-Strom,F,F,F,64,2080ti,11,-,128,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,2070280.0000000002,2083560,69976,434,1016500.0,,76403979,78050.398,9.10208
1284,PG-Strom,F,F,F,64,2080ti,11,-,128,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,13232130.0,13985620,323360,2480,5338130.0,,123608425,122191.995,8.51241
1285,PG-Strom,F,F,F,64,2080ti,11,-,128,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,2363920.0,2757510,65912,452,221109.36000000002,,174043152,174373.739,6.00446
1286,PG-Strom,F,F,F,64,2080ti,11,-,128,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,10433820.0,11053320,208421,3941,4756420.0,,93145153,91446.162,7.12485
1287,PG-Strom,F,F,F,64,2080ti,11,-,128,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,13346560.0,13852660,382282,2480,4528530.0,,141863929,141312.8,8.61246
1288,PG-Strom,F,F,F,64,2080ti,11,-,128,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,13609030.0,14372680,304748,2549,5889650.0,,118520062,120792.15,9.70473
1289,PG-Strom,F,F,F,64,2080ti,11,-,128,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,11184030.0,11883710,255263,2303,3968390.0,,228902434,232370.095,8.93597
1290,PG-Strom,F,F,F,64,2080ti,11,-,128,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,12925030.0,13913920,293391,2420,4518360.0,,140004988,139674.165,8.04099
1291,PG-Strom,F,F,F,64,2080ti,11,-,128,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,3220340.0,3275680,68989,900,876876.27,,15729910,16815.918,10.75496
1292,PG-Strom,F,F,F,64,2080ti,11,-,128,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,12757810.0,14868120,143857,2871,2363380.0,,129097405,137828.14,8.68839
1293,PG-Strom,F,F,F,64,2080ti,11,-,128,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,10485430.0,12492410,306995,2018,3233880.0,,105602121,107643.724,8.22287
1294,PG-Strom,F,F,F,64,2080ti,11,-,128,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,10480400.0,12455310,423368,1974,2274420.0,,104086101,103496.57,7.28042
1295,PG-Strom,F,F,F,64,2080ti,11,-,128,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,2082600.0,2159350,62274,367,589513.4299999999,,56590315,58783.209,8.69352
1296,PG-Strom,F,F,F,64,2080ti,11,-,128,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,10902930.0,11561620,218498,4007,5364490.0,,103027378,102056.445,9.45551
1297,PG-Strom,F,F,F,64,2080ti,11,-,128,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,332414.57,367080,6885,61,115531.2,,61013122,61126.525,6.30942
1298,PG-Strom,F,F,F,32,2080ti,11,-,1,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,87064.12,71168.64,7862,69,190567.19,,462607,934.202,6.23981
1299,PG-Strom,F,F,F,32,2080ti,11,-,1,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,15212.0,2665.9700000000003,547,4,4280.52,,309603,686.732,5.43874
1300,PG-Strom,F,F,F,32,2080ti,11,-,1,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,109438.22,100778.33,3005,23,8488.31,,1995341,2371.004,6.45171
1301,PG-Strom,F,F,F,32,2080ti,11,-,1,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,28850.79,21462.15,327,6,1764.73,,339139,725.515,5.58642
1302,PG-Strom,F,F,F,32,2080ti,11,-,1,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,22961.18,684.0319999999999,1220,11,12800.369999999999,,405237,809.732,10.73063
1303,PG-Strom,F,F,F,32,2080ti,11,-,1,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,85244.73999999999,69921.98999999999,2243,37,33005.43,,486724,843.088,6.1723
1304,PG-Strom,F,F,F,32,2080ti,11,-,1,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,23071.2,1061.31,1159,10,15414.910000000002,,520525,837.674,6.73121
1305,PG-Strom,F,F,F,32,2080ti,11,-,1,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,21718.37,3487.9500000000003,868,7,7150.11,,685069,1046.663,5.38123
1306,PG-Strom,F,F,F,32,2080ti,11,-,1,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,,,,,,,,-,
1307,PG-Strom,F,F,F,32,2080ti,11,-,1,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,,,,,,,,-,
1308,PG-Strom,F,F,F,32,2080ti,11,-,1,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,25787.17,19510.2,964,9,6239.3,,395276,897.442,6.59104
1309,PG-Strom,F,F,F,32,2080ti,11,-,1,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,108153.66,103364.68000000001,1691,32,24425.460000000003,,991287,1336.221,8.01636
1310,PG-Strom,F,F,F,32,2080ti,11,-,1,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,28273.04,19419.07,1396,6,25222.61,,636768,903.266,5.41527
1311,PG-Strom,F,F,F,32,2080ti,11,-,1,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,87106.17000000001,96934.94,2502,26,18678.29,,953780,1385.041,9.04501
1312,PG-Strom,F,F,F,32,2080ti,11,-,1,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,89749.92,95996.38,1658,17,8286.759999999998,,616877,982.111,5.13582
1313,PG-Strom,F,F,F,32,2080ti,11,-,1,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,8767.849999999999,994.46,398,4,14526.25,,716667,967.669,5.69011
1314,PG-Strom,F,F,F,32,2080ti,11,-,1,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,170986.49,167951.04,8336,84,252252.76,,1913462,2436.291,8.71238
1315,PG-Strom,F,F,F,32,2080ti,11,-,1,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,103617.09000000001,98326.04999999999,2502,22,10256.19,,2674039,2962.285,6.54081
1316,PG-Strom,F,F,F,32,2080ti,11,-,1,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,86963.21,96153.5,1178,20,29289.56,,981283,1313.671,7.15876
1317,PG-Strom,F,F,F,32,2080ti,11,-,1,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,,,,,,,,err,
1318,PG-Strom,F,F,F,32,2080ti,11,-,1,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,105333.63,89551.26,2942,24,26230.989999999998,,1164617,1480.047,6.83388
1319,PG-Strom,F,F,F,32,2080ti,11,-,1,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,,,,,,,353119,-,-
1320,PG-Strom,F,F,F,32,2080ti,11,-,2,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,167422.54,157437.28999999998,12341,129,384434.75,,1049651,1306.31,6.33359
1321,PG-Strom,F,F,F,32,2080ti,11,-,2,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,43578.159999999996,19673.210000000003,1456,12,17159.79,,538732,972.194,6.82922
1322,PG-Strom,F,F,F,32,2080ti,11,-,2,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,232890.16,211600.41,5315,40,43236.1,,3854074,4298.877,6.44899
1323,PG-Strom,F,F,F,32,2080ti,11,-,2,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,53758.89,43498.92,532,10,3154.03,,496214,933.555,5.18182
1324,PG-Strom,F,F,F,32,2080ti,11,-,2,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,52052.04,46889.47,1917,16,30081.02,,992576,1388.363,7.91668
1325,PG-Strom,F,F,F,32,2080ti,11,-,2,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,166648.91,153997.91999999998,3917,67,55775.41,,817291,1293.424,6.10149
1326,PG-Strom,F,F,F,32,2080ti,11,-,2,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,42737.71,7336.76,1665,15,18179.010000000002,,718796,1138.74,6.96762
1327,PG-Strom,F,F,F,32,2080ti,11,-,2,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,40360.68,23212.87,1277,10,11660.16,,1142494,1474.338,5.36044
1328,PG-Strom,F,F,F,32,2080ti,11,-,2,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,177744.91,160146.35,5086,34,55290.86,,2491401,2774.268,5.50044
1329,PG-Strom,F,F,F,32,2080ti,11,-,2,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,217633.56,238881.62,6254,43,44821.1,,3144469,3579.056,8.26836
1330,PG-Strom,F,F,F,32,2080ti,11,-,2,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,58945.61,41137.47,1631,20,11651.92,,558944,1069.069,7.81848
1331,PG-Strom,F,F,F,32,2080ti,11,-,2,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,203197.93000000002,217975.59999999998,2705,53,35662.880000000005,,1772631,2204.847,7.98362
1332,PG-Strom,F,F,F,32,2080ti,11,-,2,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,52397.03999999999,45249.52,3006,13,56631.79,,1463339,1765.021,8.0974
1333,PG-Strom,F,F,F,32,2080ti,11,-,2,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,173385.39,192664.12,5119,41,22331.56,,1673624,2064.45,8.85946
1334,PG-Strom,F,F,F,32,2080ti,11,-,2,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,169641.32,186991.31,4825,33,49124.55,,1029872.0000000001,1463.151,6.4161
1335,PG-Strom,F,F,F,32,2080ti,11,-,2,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,36615.03,32958.99,1002,8,8153.72,,929163,1252.775,6.58065
1336,PG-Strom,F,F,F,32,2080ti,11,-,2,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,347613.45999999996,342575.29,15219,159,431875.75,,3663439,4215.081,8.73797
1337,PG-Strom,F,F,F,32,2080ti,11,-,2,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,,,,,,,,-,
1338,PG-Strom,F,F,F,32,2080ti,11,-,2,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,172236.56,190886.91,1913,35,51305.17,,1764896,2140.932,7.41586
1339,PG-Strom,F,F,F,32,2080ti,11,-,2,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,,,,,,,,-,
1340,PG-Strom,F,F,F,32,2080ti,11,-,2,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,209030.61,194811.4,5432,42,49893.079999999994,,2098051,2479.39,6.75791
1341,PG-Strom,F,F,F,32,2080ti,11,-,2,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,5113.16,5816.87,124,1,1036.3500000000001,,921512,1254.788,5.36716
1342,PG-Strom,F,F,F,32,2080ti,11,-,4,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,342718.26,320451.39,13999,255,794869.46,,1863628,2233.61,6.53312
1343,PG-Strom,F,F,F,32,2080ti,11,-,4,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,96304.32999999999,74605.78,3076,30,40161.84,,940550,1282.367,11.69898
1344,PG-Strom,F,F,F,32,2080ti,11,-,4,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,437455.84,418122.48,11252,82,84115.23,,2227737,2660.099,7.53497
1345,PG-Strom,F,F,F,32,2080ti,11,-,4,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,88051.22,86749.17000000001,1205,16,6175.58,,811998,1285.929,5.44073
1346,PG-Strom,F,F,F,32,2080ti,11,-,4,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,108416.65000000001,92190.98,3195,24,18710.84,,1607431,2095.312,7.66936
1347,PG-Strom,F,F,F,32,2080ti,11,-,4,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,335214.35000000003,319900.73,6084,129,168372.53,,1471660,1967.535,6.06595
1348,PG-Strom,F,F,F,32,2080ti,11,-,4,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,352779.56,343270.85,9154,68,76339.73,,4163983,4760.842,6.3908
1349,PG-Strom,F,F,F,32,2080ti,11,-,4,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,113750.51000000001,92412.7,3422,23,20677.24,,2379050,3084.465,11.52013
1350,PG-Strom,F,F,F,32,2080ti,11,-,4,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,348204.72000000003,333722.89,9310,65,141978.55000000002,,4779883,5293.341,5.70604
1351,PG-Strom,F,F,F,32,2080ti,11,-,4,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,629224.11,473247.56,13258,82,79431.88,,6166802,6757.509,7.67709
1352,PG-Strom,F,F,F,32,2080ti,11,-,4,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,109477.44,82382.23999999999,2856,38,35712.62,,759108,1222.324,7.86571
1353,PG-Strom,F,F,F,32,2080ti,11,-,4,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,408566.82,452181.31,4887,100,71618.68,,3631159,4260.92,8.94533
1354,PG-Strom,F,F,F,32,2080ti,11,-,4,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,,,,,,,,-,
1355,PG-Strom,F,F,F,32,2080ti,11,-,4,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,346511.32,384685.47000000003,10316,74,42414.090000000004,,3387047,3933.545,7.8857
1356,PG-Strom,F,F,F,32,2080ti,11,-,4,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,338925.07999999996,372941.04,10341,65,120274.53,,1932256,2417.995,6.38915
1357,PG-Strom,F,F,F,32,2080ti,11,-,4,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,68315.46,66433.73,2032,14,16921.55,,1725587,2049.913,6.64654
1358,PG-Strom,F,F,F,32,2080ti,11,-,4,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,689681.5299999999,689769.28,30776,315,387968.54000000004,,7498026,8022.983,8.57871
1359,PG-Strom,F,F,F,32,2080ti,11,-,4,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,345466.16,381609.28,3608,67,93649.43,,3538211,4005.217,7.25643
