Row_No,DBMS,IM,CF,MG,RAM_Size,Gen,GM,DB_Size,CC,QNo,AGG,SQ,NumJoins,NumFTAtts,NumAllAtts,NumAllTbl,NumDsTbl,CW,OB,HDT,DHT,PF,NumIK,KT,ET,DT
2916,OmniSci,T,T,T,64,3090,24,4,10496,Q13,T,T,1,0,6,2,2,F,T,847.501,1361.616,,167,386483019.5,337635000,2209.117
2917,OmniSci,T,T,T,64,3090,24,4,10496,Q14,T,F,1,4,6,2,2,T,F,243.299,315.843,,7,990.701,11000,559.142
2918,OmniSci,T,T,T,64,3090,24,4,10496,Q15,T,T,1,4,8,2,2,F,T,838.344,450.343,,16,1630.068,44000,1288.687
2919,OmniSci,T,T,T,64,3090,24,4,10496,Q16,T,T,1,0,8,3,3,F,T,4369.071,289819.979,,8,796.622,519000,294189.05
2920,OmniSci,T,T,T,64,3090,24,4,10496,Q17,T,T,2,3,6,3,2,F,F,3119.505,4790.587,,15,23356.581,168000,7910.092
2921,OmniSci,T,T,T,64,3090,24,4,10496,Q18,T,T,2,2,8,4,3,F,T,40264.035,52517.012,,24,5028.394,681000,92781.047
2922,OmniSci,T,T,T,64,3090,24,4,10496,Q19,T,F,1,6,10,2,2,F,F,61.472,158.85,,5,11129.133,19000,220.322
2923,OmniSci,T,T,T,64,3090,24,4,10496,Q20,T,T,2,3,17,5,5,F,T,32796.629,16524.567,,29,26402.259,849000,49321.196
2924,OmniSci,T,T,T,64,3090,24,4,10496,Q21,T,T,3,4,16,6,4,F,T,,,,,,,
2925,OmniSci,T,T,T,64,3090,24,4,10496,Q22,T,T,0,0,4,3,2,F,T,,,,,,,
2926,OmniSci,T,T,T,64,3090,24,8,10496,Q1,T,F,0,7,7,1,1,F,T,848.015,269.253,,4,18627.053,21000,1117.268
2927,OmniSci,T,T,T,64,3090,24,8,10496,Q2,T,T,8,0,16,10,5,F,T,18589.516,9396.332,,97,34165.041,244000,27985.848
2928,OmniSci,T,T,T,64,3090,24,8,10496,Q3,T,F,2,4,10,3,3,F,T,868.403,1242.58,,12,6764.068,123000,2110.983
2929,OmniSci,T,T,T,64,3090,24,8,10496,Q4,T,T,0,3,7,2,2,F,T,41073.051,382441.447,,183,10161.661,1131000,423514.498
2930,OmniSci,T,T,T,64,3090,24,8,10496,Q5,T,F,5,4,16,6,6,F,T,893.778,308.07,,350,10141.812,18000,1201.848
2931,OmniSci,T,T,T,64,3090,24,8,10496,Q6,T,F,0,4,4,1,1,F,F,294.82,768.332,,2,1314.739,6000,1063.152
2932,OmniSci,T,T,T,64,3090,24,8,10496,Q7,T,T,5,5,15,6,5,F,T,881.293,328.678,,24,10308.856,16000,1209.971
2933,OmniSci,T,T,T,64,3090,24,8,10496,Q8,T,T,7,5,19,8,8,T,T,1154.42,430.087,,370,22209.135,33000,1584.507
2934,OmniSci,T,T,T,64,3090,24,8,10496,Q9,T,T,5,6,16,6,6,F,T,1051.795,288.772,,24,77855.719,57000,1340.567
2935,OmniSci,T,T,T,64,3090,24,8,10496,Q10,T,F,3,4,16,4,4,F,T,2326.918,5623.422,,76,10841.952,49000,7950.34
2936,OmniSci,T,T,T,64,3090,24,8,10496,Q11,T,T,4,0,8,6,3,F,T,3795.443,8812.67,,28,1347.574,66000,12608.113
2937,OmniSci,T,T,T,64,3090,24,8,10496,Q12,T,F,1,5,7,2,2,T,T,886,275.332,,334,4172.171,13000,1161.332
2938,OmniSci,T,T,T,64,3090,24,8,10496,Q13,T,T,1,0,6,2,2,F,T,1379.091,2737.504,,167,2022122599,1949767000,4116.595
2939,OmniSci,T,T,T,64,3090,24,8,10496,Q14,T,F,1,4,6,2,2,T,F,477.862,1370.871,,8,3773.109,13000,1848.733
2940,OmniSci,T,T,T,64,3090,24,8,10496,Q15,T,T,1,4,8,2,2,F,T,2470.664,1556.984,,20,2924.008,55000,4027.648
2941,OmniSci,T,T,T,64,3090,24,8,10496,Q16,T,T,1,0,8,3,3,F,T,4387.724,579340.004,,8,1361.718,845000,583727.728
2942,OmniSci,T,T,T,64,3090,24,8,10496,Q17,T,T,2,3,6,3,2,F,F,11783.902,22293.084,,18,58523.405,318000,34076.986
2943,OmniSci,T,T,T,64,3090,24,8,10496,Q18,T,T,2,2,8,4,3,F,T,81858.429,193676.024,,29,19160.883,1411000,275534.453
2944,OmniSci,T,T,T,64,3090,24,8,10496,Q19,T,F,1,6,10,2,2,F,F,293.955,791.693,,6,27044.282,26000,1085.648
2945,OmniSci,T,T,T,64,3090,24,8,10496,Q20,T,T,2,3,17,5,5,F,T,64049.897,42220.746,,31,54669.817,1452000,106270.643
2946,OmniSci,T,T,T,64,3090,24,8,10496,Q21,T,T,3,4,16,6,4,F,T,,,,,,,
2947,OmniSci,T,T,T,64,3090,24,8,10496,Q22,T,T,0,0,4,3,2,F,T,,,,,,,
2948,OmniSci,T,T,T,64,3090,24,16,10496,Q1,T,F,0,7,7,1,1,F,T,899.085,260.261,,4,36530.56,40000,1159.346
2949,OmniSci,T,T,T,64,3090,24,16,10496,Q2,T,T,8,0,16,10,5,F,T,34330.849,17219.361,,97,166334.857,542000,51550.21
2950,OmniSci,T,T,T,64,3090,24,16,10496,Q3,T,F,2,4,10,3,3,F,T,857.139,4259.152,,12,13932.333,231000,5116.291
2951,OmniSci,T,T,T,64,3090,24,16,10496,Q4,T,T,0,3,7,2,2,F,T,74683.586,178719.513,,183,26643.172,2094000,253403.099
2952,OmniSci,T,T,T,64,3090,24,16,10496,Q5,T,F,5,4,16,6,6,F,T,867.278,295.717,,350,20332.529,24000,1162.995
2953,OmniSci,T,T,T,64,3090,24,16,10496,Q6,T,F,0,4,4,1,1,F,F,290.95,944.883,,2,2506.513,7000,1235.833
2954,OmniSci,T,T,T,64,3090,24,16,10496,Q7,T,T,5,5,15,6,5,F,T,882.165,327.558,,24,21298.271,22000,1209.723
2955,OmniSci,T,T,T,64,3090,24,16,10496,Q8,T,T,7,5,19,8,8,T,T,1103.029,398.056,,370,50372.982,51000,1501.085
2956,OmniSci,T,T,T,64,3090,24,16,10496,Q9,T,T,5,6,16,6,6,F,T,1046.932,274.308,,24,158201.656,111000,1321.24
2957,OmniSci,T,T,T,64,3090,24,16,10496,Q10,T,F,3,4,16,4,4,F,T,6766.594,23458.819,,76,22065.904,63000,30225.413
2958,OmniSci,T,T,T,64,3090,24,16,10496,Q11,T,T,4,0,8,6,3,F,T,6345.666,16579.191,,28,1800.418,108000,22924.857
2959,OmniSci,T,T,T,64,3090,24,16,10496,Q12,T,F,1,5,7,2,2,T,T,878.862,271.014,,334,7276.076,15000,1149.876
2960,OmniSci,T,T,T,64,3090,24,16,10496,Q13,T,T,1,0,6,2,2,F,T,,,,,,8751715000,
2961,OmniSci,T,T,T,64,3090,24,16,10496,Q14,T,F,1,4,6,2,2,T,F,472.265,1635.292,,8,10756.784,21000,2107.557
2962,OmniSci,T,T,T,64,3090,24,16,10496,Q15,T,T,1,4,8,2,2,F,T,2885.334,2507.691,,20,5353.369,84000,5393.025
2963,OmniSci,T,T,T,64,3090,24,16,10496,Q16,T,T,1,0,8,3,3,F,T,4375.091,1149369.252,,8,2384.171,1611000,1153744.343
2964,OmniSci,T,T,T,64,3090,24,16,10496,Q17,T,T,2,3,6,3,2,F,F,25007.534,44900.132,,18,130307.099,628000,69907.666
2965,OmniSci,T,T,T,64,3090,24,16,10496,Q18,T,T,2,2,8,4,3,F,T,165257.39,378523.798,,29,38280.073,2824000,543781.188
2966,OmniSci,T,T,T,64,3090,24,16,10496,Q19,T,F,1,6,10,2,2,F,F,294.406,920.433,,6,59392.008,53000,1214.839
2967,OmniSci,T,T,T,64,3090,24,16,10496,Q20,T,T,2,3,17,5,5,F,T,137759.836,163159.974,,31,106710.321,4426000,300919.81
2968,OmniSci,T,T,T,64,3090,24,16,10496,Q21,T,T,3,4,16,6,4,F,T,,,,,,,
2969,OmniSci,T,T,T,64,3090,24,16,10496,Q22,T,T,0,0,4,3,2,F,T,,,,,,,
2970,OmniSci,T,T,T,64,3090,24,32,10496,Q1,T,F,0,7,7,1,1,F,T,868.623,257.829,,4,72895.576,104000,1126.452
2971,OmniSci,T,T,T,64,3090,24,32,10496,Q2,T,T,8,0,16,10,5,F,T,66057.908,33091.255,,97,747850.394,1394000,99149.163
2972,OmniSci,T,T,T,64,3090,24,32,10496,Q3,T,F,2,4,10,3,3,F,T,894035.617,8408.024,,12,29318.832,1365000,902443.641
2973,OmniSci,T,T,T,64,3090,24,32,10496,Q4,T,T,0,3,7,2,2,F,T,146058.684,369828.567,,186,52437.319,2206000,515887.251
2974,OmniSci,T,T,T,64,3090,24,32,10496,Q5,T,F,5,4,16,6,6,F,T,595816.734,299.75,,350,47189.621,719000,596116.484
2975,OmniSci,T,T,T,64,3090,24,32,10496,Q6,T,F,0,4,4,1,1,F,F,292.707,2534.797,,2,5035.962,19000,2827.504
2976,OmniSci,T,T,T,64,3090,24,32,10496,Q7,T,T,5,5,15,6,5,F,T,297350.242,328.39,,24,49536.239,464000,297678.632
2977,OmniSci,T,T,T,64,3090,24,32,10496,Q8,T,T,7,5,19,8,8,T,T,596924.717,410.791,,370,114179.014,798000,597335.508
2978,OmniSci,T,T,T,64,3090,24,32,10496,Q9,T,T,5,6,16,6,6,F,T,298451.605,295.3,,24,347172.947,713000,298746.905
2979,OmniSci,T,T,T,64,3090,24,32,10496,Q10,T,F,3,4,16,4,4,F,T,607736.11,44146.441,,76,43136.085,782000,651882.551
2980,OmniSci,T,T,T,64,3090,24,32,10496,Q11,T,T,4,0,8,6,3,F,T,11432.394,32344.633,,28,2698.286,198000,43777.027
2981,OmniSci,T,T,T,64,3090,24,32,10496,Q12,T,F,1,5,7,2,2,T,T,297288.922,272.165,,334,13084.386,418000,297561.087
2982,OmniSci,T,T,T,64,3090,24,32,10496,Q13,T,T,1,0,6,2,2,F,T,,,,,,,
2983,OmniSci,T,T,T,64,3090,24,32,10496,Q14,T,F,1,4,6,2,2,T,F,469.64,4920.984,,8,26191.881,50000,5390.624
2984,OmniSci,T,T,T,64,3090,24,32,10496,Q15,T,T,1,4,8,2,2,F,T,3796.098,4141.607,,20,10525.398,109000,7937.705
2985,OmniSci,T,T,T,64,3090,24,32,10496,Q16,T,T,1,0,8,3,3,F,T,,,,,,,
2986,OmniSci,T,T,T,64,3090,24,32,10496,Q17,T,T,2,3,6,3,2,F,F,96768.592,89651.986,,18,276673.305,1316000,186420.578
2987,OmniSci,T,T,T,64,3090,24,32,10496,Q18,T,T,2,2,8,4,3,F,T,3300321.792,783883.845,,29,77108.71,5339000,4084205.637
2988,OmniSci,T,T,T,64,3090,24,32,10496,Q19,T,F,1,6,10,2,2,F,F,321.801,2666.381,,6,124959.447,143000,2988.182
2989,OmniSci,T,T,T,64,3090,24,32,10496,Q20,T,T,2,3,17,5,5,F,T,270553.172,322402.595,,31,217939.742,5585000,592955.767
2990,OmniSci,T,T,T,64,3090,24,32,10496,Q21,T,T,3,4,16,6,4,F,T,,,,,,,
2991,OmniSci,T,T,T,64,3090,24,32,10496,Q22,T,T,0,0,4,3,2,F,T,,,,,,,
2992,OmniSci,T,T,T,64,3090,24,64,10496,Q1,T,F,0,7,7,1,1,F,T,873.268,256.836,,4,150040.998,162000,1130.104
2993,OmniSci,T,T,T,64,3090,24,64,10496,Q2,T,T,8,0,16,10,5,F,T,141804.902,159413.401,,102,3141911.741,4318000,301218.303
2994,OmniSci,T,T,T,64,3090,24,64,10496,Q3,T,F,2,4,10,3,3,F,T,3414469.81,24868.017,,12,59480.908,3680000,3439337.827
2995,OmniSci,T,T,T,64,3090,24,64,10496,Q4,T,T,0,3,7,2,2,F,T,288511.846,767965.267,,188,102200.964,7619000,1056477.113
2996,OmniSci,T,T,T,64,3090,24,64,10496,Q5,T,F,5,4,16,6,6,F,T,2279300.663,297.028,,350,116204.532,1891000,2279597.691
2997,OmniSci,T,T,T,64,3090,24,64,10496,Q6,T,F,0,4,4,1,1,F,F,297.507,4828.753,,2,10011.466,31000,5126.26
